time_ns,D_p,D_n,mode,en
1.892675000000000125e+02,1.199999950000000037e+00,5.948333669999999715e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892724999999999795e+02,1.199999950000000037e+00,5.948367520000000083e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892775000000000034e+02,1.199999950000000037e+00,5.948337139999999994e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892824999999999989e+02,1.199999950000000037e+00,5.948363290000000224e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892874999999999943e+02,1.199999950000000037e+00,5.948339089999999788e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892925000000000182e+02,1.199999950000000037e+00,5.948360190000000228e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.892974999999999852e+02,1.199999950000000037e+00,5.948342640000000093e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893025000000000091e+02,1.199999950000000037e+00,5.948359090000000208e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893075000000000045e+02,1.199999950000000037e+00,5.948345639999999726e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893125000000000000e+02,1.199999950000000037e+00,5.948356479999999872e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893174999999999955e+02,1.199999950000000037e+00,5.948347200000000223e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893224999999999909e+02,1.199999950000000037e+00,5.948354700000000298e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893274999999999864e+02,1.199999950000000037e+00,5.948349679999999690e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893325000000000102e+02,1.199999950000000037e+00,5.948353310000000020e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893375000000000057e+02,1.199999950000000037e+00,5.948350129999999999e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893425000000000011e+02,1.199999950000000037e+00,5.948351369999999732e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893474999999999966e+02,1.199999950000000037e+00,5.948351769999999860e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893524999999999920e+02,1.199999950000000037e+00,5.948350300000000219e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893575000000000159e+02,1.199999950000000037e+00,5.948353240000000163e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893625000000000114e+02,1.199999950000000037e+00,5.948349480000000288e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893674999999999784e+02,1.199999950000000037e+00,5.948353600000000278e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893725000000000023e+02,1.199999950000000037e+00,5.948348180000000205e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893774999999999977e+02,1.199999950000000037e+00,5.948354859999999687e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893825000000000216e+02,1.199999950000000037e+00,5.948347660000000039e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893874999999999886e+02,1.199999950000000037e+00,5.948354970000000218e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893924999999999841e+02,1.199999950000000037e+00,5.948346509999999838e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.893975000000000080e+02,1.199999950000000037e+00,5.948356009999999888e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894025000000000034e+02,1.199999950000000037e+00,5.948346279999999930e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894074999999999989e+02,1.199999950000000037e+00,5.948356129999999926e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894124999999999943e+02,1.199999950000000037e+00,5.948345419999999986e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894174999999999898e+02,1.199999950000000037e+00,5.948357170000000258e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894225000000000136e+02,1.199999950000000037e+00,5.948345980000000165e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894275000000000091e+02,1.199999950000000037e+00,5.948357720000000268e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894325000000000045e+02,1.199999950000000037e+00,5.948345139999999897e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894375000000000000e+02,1.199999950000000037e+00,5.948357259999999790e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894424999999999955e+02,1.199999950000000037e+00,5.948344159999999916e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894474999999999909e+02,1.199999950000000037e+00,5.948357750000000112e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894525000000000148e+02,1.199999950000000037e+00,5.948344659999999744e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894574999999999818e+02,1.199999950000000037e+00,5.948358530000000030e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894625000000000057e+02,1.199999950000000037e+00,5.948344760000000107e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894675000000000011e+02,1.199999950000000037e+00,5.948358690000000081e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894724999999999966e+02,1.199999950000000037e+00,5.948344050000000046e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894775000000000205e+02,1.199999950000000037e+00,5.948358279999999785e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894824999999999875e+02,1.199999950000000037e+00,5.948343569999999893e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894874999999999829e+02,1.199999950000000037e+00,5.948358420000000160e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894925000000000068e+02,1.199999950000000037e+00,5.948343970000000021e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.894962500000000034e+02,1.199999950000000037e+00,5.948359029999999858e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895000000000000000e+02,1.199999950000000037e+00,5.948343790000000294e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895005000000000166e+02,1.199999950000000037e+00,5.946983600000000313e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895015000000000214e+02,1.199999950000000037e+00,5.944462589999999879e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895034999999999741e+02,1.199999950000000037e+00,5.945130329999999985e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895074999999999932e+02,1.199999950000000037e+00,5.953906750000000131e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895124999999999886e+02,1.199999950000000037e+00,5.952491629999999679e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895175000000000125e+02,1.199999950000000037e+00,5.944193590000000157e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895225000000000080e+02,1.199999950000000037e+00,5.943429710000000176e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895262500000000045e+02,1.199999950000000037e+00,5.946158330000000118e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895300000000000011e+02,1.199999950000000037e+00,5.948545030000000254e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895304999999999893e+02,1.199999950000000037e+00,5.950062829999999688e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895314999999999941e+02,1.199999950000000037e+00,5.952572129999999863e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895335000000000036e+02,1.199999950000000037e+00,5.952452330000000055e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895374999999999943e+02,1.199999950000000037e+00,5.947422229999999680e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895425000000000182e+02,1.199999950000000037e+00,5.948653660000000306e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895475000000000136e+02,1.199999950000000037e+00,5.951673359999999731e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895524999999999807e+02,1.199999950000000037e+00,5.949869860000000214e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895575000000000045e+02,1.199999950000000037e+00,5.946937339999999794e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895625000000000000e+02,1.199999950000000037e+00,5.945977140000000097e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895674999999999955e+02,1.199999950000000037e+00,5.946544749999999883e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895725000000000193e+02,1.199999950000000037e+00,5.947755729999999780e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895774999999999864e+02,1.199999950000000037e+00,5.948614499999999735e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895825000000000102e+02,1.199999950000000037e+00,5.949088050000000307e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895875000000000057e+02,1.199999950000000037e+00,5.949065160000000124e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895925000000000011e+02,1.199999950000000037e+00,5.948912670000000319e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.895974999999999966e+02,1.199999950000000037e+00,5.948623169999999686e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896024999999999920e+02,1.199999950000000037e+00,5.948446039999999967e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896074999999999875e+02,1.199999950000000037e+00,5.948274050000000231e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896125000000000114e+02,1.199999950000000037e+00,5.948236520000000014e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896175000000000068e+02,1.199999950000000037e+00,5.948196719999999900e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896225000000000023e+02,1.199999950000000037e+00,5.948238979999999805e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896274999999999977e+02,1.199999950000000037e+00,5.948250519999999844e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896324999999999932e+02,1.199999950000000037e+00,5.948303330000000301e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896375000000000171e+02,1.199999950000000037e+00,5.948314700000000120e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896425000000000125e+02,1.199999950000000037e+00,5.948350519999999958e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896474999999999795e+02,1.199999950000000037e+00,5.948351590000000133e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896525000000000034e+02,1.199999950000000037e+00,5.948370519999999716e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896574999999999989e+02,1.199999950000000037e+00,5.948363200000000029e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896624999999999943e+02,1.199999950000000037e+00,5.948370949999999687e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896674999999999898e+02,1.199999950000000037e+00,5.948361530000000324e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896724999999999852e+02,1.199999950000000037e+00,5.948363750000000039e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896775000000000091e+02,1.199999950000000037e+00,5.948355630000000098e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896825000000000045e+02,1.199999950000000037e+00,5.948357590000000061e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896875000000000000e+02,1.199999950000000037e+00,5.948352349999999714e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896924999999999955e+02,1.199999950000000037e+00,5.948353409999999721e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.896974999999999909e+02,1.199999950000000037e+00,5.948350509999999789e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897025000000000148e+02,1.199999950000000037e+00,5.948351360000000226e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897075000000000102e+02,1.199999950000000037e+00,5.948349870000000247e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897125000000000057e+02,1.199999950000000037e+00,5.948350469999999776e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897175000000000011e+02,1.199999950000000037e+00,5.948349860000000078e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897224999999999966e+02,1.199999950000000037e+00,5.948350509999999789e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897274999999999920e+02,1.199999950000000037e+00,5.948350930000000254e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897325000000000159e+02,1.199999950000000037e+00,5.948350460000000270e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897374999999999829e+02,1.199999950000000037e+00,5.948350669999999840e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897425000000000068e+02,1.199999950000000037e+00,5.948350469999999776e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897475000000000023e+02,1.199999950000000037e+00,5.948351569999999796e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897524999999999977e+02,1.199999950000000037e+00,5.948350620000000321e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897575000000000216e+02,1.199999950000000037e+00,5.948351390000000070e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897624999999999886e+02,1.199999950000000037e+00,5.948350359999999907e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897674999999999841e+02,1.199999950000000037e+00,5.948351369999999732e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897725000000000080e+02,1.199999950000000037e+00,5.948350540000000295e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897775000000000034e+02,1.199999950000000037e+00,5.948351350000000057e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897824999999999989e+02,1.199999950000000037e+00,5.948350500000000282e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897874999999999943e+02,1.199999950000000037e+00,5.948351339999999888e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897924999999999898e+02,1.199999950000000037e+00,5.948350720000000022e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.897975000000000136e+02,1.199999950000000037e+00,5.948351740000000016e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898025000000000091e+02,1.199999950000000037e+00,5.948351440000000251e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898074999999999761e+02,1.199999950000000037e+00,5.948351700000000003e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898125000000000000e+02,1.199999950000000037e+00,5.948350709999999853e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898174999999999955e+02,1.199999950000000037e+00,5.948351510000000108e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898224999999999909e+02,1.199999950000000037e+00,5.948350920000000085e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898275000000000148e+02,1.199999950000000037e+00,5.948351489999999771e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898324999999999818e+02,1.199999950000000037e+00,5.948351329999999720e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898375000000000057e+02,1.199999950000000037e+00,5.948351680000000328e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898425000000000011e+02,1.199999950000000037e+00,5.948351249999999694e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898474999999999966e+02,1.199999950000000037e+00,5.948351489999999771e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898525000000000205e+02,1.199999950000000037e+00,5.948351120000000149e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898574999999999875e+02,1.199999950000000037e+00,5.948351139999999825e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898624999999999829e+02,1.199999950000000037e+00,5.948350599999999983e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898675000000000068e+02,1.199999950000000037e+00,5.948350439999999932e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898725000000000023e+02,1.199999950000000037e+00,5.948350620000000321e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898774999999999977e+02,1.199999950000000037e+00,5.948350890000000241e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898824999999999932e+02,1.199999950000000037e+00,5.948350819999999723e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898874999999999886e+02,1.199999950000000037e+00,5.948351090000000305e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898925000000000125e+02,1.199999950000000037e+00,5.948351400000000238e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.898975000000000080e+02,1.199999950000000037e+00,5.948351689999999834e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899025000000000034e+02,1.199999950000000037e+00,5.948351560000000289e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899074999999999989e+02,1.199999950000000037e+00,5.948351050000000292e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899124999999999943e+02,1.199999950000000037e+00,5.948351080000000136e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899175000000000182e+02,1.199999950000000037e+00,5.948351160000000162e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899225000000000136e+02,1.199999950000000037e+00,5.948351430000000082e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899274999999999807e+02,1.199999950000000037e+00,5.948351379999999901e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899325000000000045e+02,1.199999950000000037e+00,5.948351310000000044e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899375000000000000e+02,1.199999950000000037e+00,5.948350770000000203e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899424999999999955e+02,1.199999950000000037e+00,5.948350669999999840e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899462499999999920e+02,1.199999950000000037e+00,5.948350269999999713e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899500000000000171e+02,1.199999950000000037e+00,5.948350559999999971e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899504999999999768e+02,1.199999950000000037e+00,5.947506630000000115e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899514999999999816e+02,1.199999950000000037e+00,5.945928010000000152e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899534999999999911e+02,1.199999950000000037e+00,5.946342879999999887e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899575000000000102e+02,1.199999950000000037e+00,5.951869659999999771e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899625000000000057e+02,1.199999950000000037e+00,5.950725749999999912e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899675000000000011e+02,1.199999950000000037e+00,5.945579180000000294e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899724999999999966e+02,1.199999950000000037e+00,5.945659660000000141e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899774999999999920e+02,1.199999950000000037e+00,5.948451380000000015e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899824999999999875e+02,1.199999950000000037e+00,5.949667069999999925e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899875000000000114e+02,1.199999950000000037e+00,5.949330530000000179e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899925000000000068e+02,1.199999950000000037e+00,5.948176220000000313e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.899962500000000034e+02,1.199999950000000037e+00,5.947797129999999742e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900000000000000000e+02,1.199999950000000037e+00,5.948186970000000266e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900004999999999882e+02,1.199999950000000037e+00,5.950293479999999925e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900014999999999930e+02,1.199999950000000037e+00,5.953747679999999882e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900035000000000025e+02,1.199999950000000037e+00,5.952091399999999979e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900074999999999932e+02,1.199999950000000037e+00,5.941421859999999872e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900125000000000171e+02,1.199999950000000037e+00,5.944569919999999848e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900174999999999841e+02,1.199999950000000037e+00,5.953661299999999809e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900224999999999795e+02,1.199999950000000037e+00,5.953831609999999670e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900262500000000045e+02,1.199999950000000037e+00,5.950181009999999972e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900300000000000011e+02,1.199999950000000037e+00,5.946868050000000040e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900304999999999893e+02,1.199999950000000037e+00,5.945086160000000298e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900314999999999941e+02,1.199999950000000037e+00,5.941870400000000248e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900335000000000036e+02,1.199999950000000037e+00,5.941340149999999799e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900375000000000227e+02,1.199999950000000037e+00,5.949151940000000325e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900424999999999898e+02,1.199999950000000037e+00,5.950905730000000043e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900474999999999852e+02,1.199999950000000037e+00,5.946352080000000173e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900525000000000091e+02,1.199999950000000037e+00,5.945553529999999893e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900575000000000045e+02,1.199999950000000037e+00,5.947683710000000314e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900625000000000000e+02,1.199999950000000037e+00,5.949701559999999835e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900674999999999955e+02,1.199999950000000037e+00,5.951820099999999854e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900724999999999909e+02,1.199999950000000037e+00,5.951928030000000014e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900775000000000148e+02,1.199999950000000037e+00,5.949019560000000147e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900825000000000102e+02,1.199999950000000037e+00,5.948525910000000115e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900874999999999773e+02,1.199999950000000037e+00,5.959587340000000241e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900925000000000011e+02,1.199999950000000037e+00,5.970821489999999839e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.900974999999999966e+02,1.199999950000000037e+00,5.968282389999999429e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901024999999999920e+02,1.199999950000000037e+00,5.953604009999999910e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901075000000000159e+02,1.199999950000000037e+00,5.913801229999999885e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901124999999999829e+02,1.199999950000000037e+00,5.865219019999999913e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901175000000000068e+02,1.199999950000000037e+00,5.865619099999999730e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901225000000000023e+02,1.199999950000000037e+00,5.918477700000000195e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901274999999999977e+02,1.199999950000000037e+00,5.951334339999999856e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901325000000000216e+02,1.199999950000000037e+00,5.889406920000000004e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901374999999999886e+02,1.199999950000000037e+00,5.731194039999999816e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901424999999999841e+02,1.199999950000000037e+00,5.589322920000000320e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901475000000000080e+02,1.199999950000000037e+00,5.674073819999999761e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901525000000000034e+02,1.199999959999999977e+00,6.187812849999999623e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901574999999999989e+02,1.199999959999999977e+00,6.574855559999999928e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901624999999999943e+02,1.199999959999999977e+00,6.914968779999999690e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901674999999999898e+02,1.199999959999999977e+00,8.873093199999999379e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901725000000000136e+02,1.199999959999999977e+00,1.229424669999999901e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.901775000000000091e+02,1.199999959999999977e+00,1.319958329999999893e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.901824999999999761e+02,1.199999950000000037e+00,8.173790890000000613e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901875000000000000e+02,1.199999940000000098e+00,2.159148339999999982e-09,1.199999999999999956e+00,1.199999999999999956e+00
1.901924999999999955e+02,1.199999940000000098e+00,-4.852116010000000125e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.901975000000000193e+02,1.199999940000000098e+00,-6.926344040000000429e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.902025000000000148e+02,1.199999940000000098e+00,-1.208962029999999946e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902074999999999818e+02,1.199999929999999937e+00,-2.364996739999999889e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902125000000000057e+02,1.199999919999999998e+00,-3.627954930000000021e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902175000000000011e+02,1.199999940000000098e+00,-3.756470510000000017e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902224999999999966e+02,1.199999999999999956e+00,-1.182050449999999965e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902274999999999920e+02,1.200000060000000035e+00,3.469454819999999890e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902324999999999875e+02,1.200000090000000075e+00,8.548412529999999894e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902375000000000114e+02,1.200000079999999913e+00,1.267229709999999900e-06,1.199999999999999956e+00,1.199999999999999956e+00
1.902425000000000068e+02,1.200000009999999895e+00,1.299679009999999905e-06,1.199999999999999956e+00,1.199999999999999956e+00
1.902475000000000023e+02,1.199999929999999937e+00,9.977613450000000703e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902524999999999977e+02,1.199999849999999979e+00,4.608792539999999756e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902574999999999932e+02,1.199999800000000061e+00,-2.123661329999999900e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902624999999999886e+02,1.199999779999999960e+00,-8.358407969999999783e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902675000000000125e+02,1.199999819999999939e+00,-1.173957720000000052e-06,1.199999999999999956e+00,1.199999999999999956e+00
1.902725000000000080e+02,1.199999899999999897e+00,-1.153776750000000015e-06,1.199999999999999956e+00,1.199999999999999956e+00
1.902775000000000034e+02,1.199999969999999916e+00,-8.926526760000000086e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902824999999999989e+02,1.200000020000000056e+00,-4.968452249999999954e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902874999999999943e+02,1.200000039999999935e+00,-1.011386890000000000e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902925000000000182e+02,1.200000039999999935e+00,2.186314369999999912e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.902974999999999852e+02,1.200000020000000056e+00,4.147887169999999753e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903024999999999807e+02,1.199999999999999956e+00,4.942995790000000337e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903075000000000045e+02,1.199999980000000077e+00,4.970077139999999941e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903125000000000000e+02,1.199999959999999977e+00,4.432613730000000175e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903175000000000239e+02,1.199999940000000098e+00,3.430456029999999761e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903224999999999909e+02,1.199999940000000098e+00,2.431617899999999964e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903274999999999864e+02,1.199999929999999937e+00,1.538774280000000128e-07,1.199999999999999956e+00,1.199999999999999956e+00
1.903325000000000102e+02,1.199999929999999937e+00,7.334357470000000654e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.903375000000000057e+02,1.199999929999999937e+00,-6.172879330000000002e-09,1.199999999999999956e+00,1.199999999999999956e+00
1.903425000000000011e+02,1.199999940000000098e+00,-2.795514420000000082e-08,1.199999999999999956e+00,1.199999999999999956e+00
1.903474999999999966e+02,1.199999959999999977e+00,1.100256650000000011e-08,1.199999999999999956e+00,1.199999999999999956e+00
